Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2020-01-04,-2.46,50.62,,2,2020-01-04,80,80,80,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,Jubilee Sidings,LA/WEYM/032,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
yes,,2020-01-04,-2.46,50.61,,0.38,2020-01-04,30,30,30,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,"Lakeside Superbowl, St Nicholas Street",LA/WEYM/033,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
,,2020-01-04,-2.46,50.61,,0.35,2020-01-04,28,28,28,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,Land at Commercial Road (car park),LA/WEYM/034,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
,,2020-01-04,-2.45,50.61,,0.12,2020-01-04,18,18,18,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,Land at Governers Lane (car park),LA/WEYM/035,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
,,2020-01-04,-2.46,50.61,,0.96,2020-01-04,64,64,64,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,Post Office Sorting Office,LA/WEYM/036,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
,,2020-01-04,-2.46,50.61,,0.3,2020-01-04,24,24,24,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,"The Loop Car Park, Commercial Road",LA/WEYM/037,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
,,2020-01-04,-2.46,50.61,,0.39,2020-01-04,32,32,32,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,"Weymouth Bowling Club, Commercial Road",LA/WEYM/038,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
,,2020-01-04,-2.45,50.62,,0.54,2020-01-04,18,18,18,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,Weymouth Railway Station Forecourt,LA/WEYM/039,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
,,2020-01-04,-2.46,50.61,,0.43,2020-01-04,50,50,50,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,Land at Park Street (Car Park),LA/WEYM/040,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
yes,,2020-01-04,-2.46,50.61,,0.6,2020-01-04,72,72,72,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,"Council Offices, North Quay",LA/WEYM/041,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
,,2020-01-04,-2.47,50.59,,0.5,2020-01-04,30,30,30,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,"Former Oyster Farm, Ferrymans Way",LA/WEYM/042,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
yes,,2020-01-04,-2.47,50.59,,0.4,2020-01-04,20,20,20,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2015-10-09,outline planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,The Ferrybridge Inn,LA/WEYM/043,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
yes,,2020-01-04,-2.45,50.6,,0.24,2020-01-04,18,18,18,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,Newberry Gardens Car park,LA/WEYM/044,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
yes,,2020-01-04,-2.45,50.6,,0.22,2020-01-04,18,18,18,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,owned by a public authority,2018-05-10,reserved matters approval,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,Newton's Road Car park,LA/WEYM/045,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
yes,,2020-01-04,-2.54,50.71,,1.47,2020-01-04,23,23,23,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,Manor Farm,LA/WIAB/005,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
,,2020-01-04,-1.94,50.8,,1.59,2020-01-04,44,44,44,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,92 - 120A Wimborne Road West,LA/COLE/028,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
yes,,2020-01-04,-2.2,51.01,,0.25,2020-01-04,18,18,28,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,2017-03-10,full planning permission,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,ATS Garage,LA/SHAF/009,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
yes,,2020-01-04,-2.38,50.69,,0.3,2020-01-04,8,8,8,,Dorset Council,http://opendatacommunities.org/id/unitary-authority/dorset,not owned by a public authority,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,Land adjacent The Granary,LA/WEKN/001,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,
